   1.0046200e-02	   6.3782796e+03	   2.8836500e+03	   4.2848100e+03	   7.7347491e+01	
   1.0134500e-02	   6.2991833e+03	   2.8573700e+03	   4.2493600e+03	   7.7462427e+01	
   1.0223500e-02	   6.2212919e+03	   2.8314100e+03	   4.2142400e+03	   7.7539472e+01	
   1.0313300e-02	   6.1448177e+03	   2.8056200e+03	   4.1788800e+03	   7.7593091e+01	
   1.0404000e-02	   6.0695397e+03	   2.7802100e+03	   4.1444500e+03	   7.7606433e+01	
   1.0495400e-02	   5.9956164e+03	   2.7550000e+03	   4.1096800e+03	   7.7613329e+01	
   1.0587600e-02	   5.9231150e+03	   2.7301200e+03	   4.0760100e+03	   7.7575375e+01	
   1.0680600e-02	   5.8522043e+03	   2.7055600e+03	   4.0421700e+03	   7.7520621e+01	
   1.0774500e-02	   5.7825195e+03	   2.6812900e+03	   4.0090300e+03	   7.7439671e+01	
   1.0869100e-02	   5.7144019e+03	   2.6573300e+03	   3.9760600e+03	   7.7335384e+01	
   1.0964600e-02	   5.6478243e+03	   2.6337500e+03	   3.9435300e+03	   7.7197273e+01	
   1.1061000e-02	   5.5827005e+03	   2.6104500e+03	   3.9117600e+03	   7.7008051e+01	
   1.1158200e-02	   5.5191184e+03	   2.5875400e+03	   3.8796200e+03	   7.6796237e+01	
   1.1256200e-02	   5.4571701e+03	   2.5649700e+03	   3.8490100e+03	   7.6556684e+01	
   1.1355100e-02	   5.3968280e+03	   2.5427500e+03	   3.8176600e+03	   7.6296303e+01	
   1.1454900e-02	   5.3380355e+03	   2.5209100e+03	   3.7879700e+03	   7.5993628e+01	
   1.1555500e-02	   5.2809315e+03	   2.4994500e+03	   3.7578000e+03	   7.5659701e+01	
   1.1657000e-02	   5.2254470e+03	   2.4783200e+03	   3.7282100e+03	   7.5293216e+01	
   1.1759500e-02	   5.1715528e+03	   2.4576500e+03	   3.6996000e+03	   7.4905352e+01	
   1.1862800e-02	   5.1193796e+03	   2.4373000e+03	   3.6710500e+03	   7.4507372e+01	
   1.1967000e-02	   5.0689018e+03	   2.4173700e+03	   3.6431200e+03	   7.4098345e+01	
   1.2072200e-02	   5.0199621e+03	   2.3978300e+03	   3.6157200e+03	   7.3655707e+01	
   1.2178200e-02	   4.9727495e+03	   2.3786600e+03	   3.5886400e+03	   7.3168428e+01	
   1.2285300e-02	   4.9271091e+03	   2.3599400e+03	   3.5624900e+03	   7.2651127e+01	
   1.2393200e-02	   4.8831392e+03	   2.3415300e+03	   3.5359200e+03	   7.2113630e+01	
   1.2502100e-02	   4.8408056e+03	   2.3236000e+03	   3.5108700e+03	   7.1548520e+01	
   1.2611900e-02	   4.8000814e+03	   2.3060100e+03	   3.4857100e+03	   7.0958694e+01	
   1.2722800e-02	   4.7609085e+03	   2.2888300e+03	   3.4612500e+03	   7.0357926e+01	
   1.2834500e-02	   4.7233172e+03	   2.2720400e+03	   3.4369300e+03	   6.9748245e+01	
   1.2947300e-02	   4.6872598e+03	   2.2556300e+03	   3.4138100e+03	   6.9120255e+01	
   1.3061100e-02	   4.6526767e+03	   2.2396000e+03	   3.3905100e+03	   6.8467065e+01	
   1.3175800e-02	   4.6196075e+03	   2.2239500e+03	   3.3681300e+03	   6.7800923e+01	
   1.3291600e-02	   4.5879301e+03	   2.2086600e+03	   3.3457800e+03	   6.7115159e+01	
   1.3408400e-02	   4.5576674e+03	   2.1937400e+03	   3.3241600e+03	   6.6418183e+01	
   1.3526200e-02	   4.5287459e+03	   2.1791600e+03	   3.3028000e+03	   6.5710120e+01	
   1.3645000e-02	   4.5011192e+03	   2.1649400e+03	   3.2821300e+03	   6.4989422e+01	
   1.3764900e-02	   4.4747149e+03	   2.1510400e+03	   3.2616000e+03	   6.4261343e+01	
   1.3885900e-02	   4.4495054e+03	   2.1374700e+03	   3.2417900e+03	   6.3522024e+01	
   1.4007900e-02	   4.4254319e+03	   2.1242300e+03	   3.2222900e+03	   6.2782687e+01	
   1.4131000e-02	   4.4024187e+03	   2.1112500e+03	   3.2031500e+03	   6.2038812e+01	
   1.4255100e-02	   4.3804229e+03	   2.0986000e+03	   3.1841200e+03	   6.1301268e+01	
   1.4380400e-02	   4.3593302e+03	   2.0861900e+03	   3.1655600e+03	   6.0558235e+01	
   1.4506700e-02	   4.3391223e+03	   2.0740600e+03	   3.1475600e+03	   5.9812479e+01	
   1.4634200e-02	   4.3196882e+03	   2.0621600e+03	   3.1298000e+03	   5.9068960e+01	
   1.4762800e-02	   4.3009781e+03	   2.0504900e+03	   3.1121700e+03	   5.8334395e+01	
   1.4892500e-02	   4.2828914e+03	   2.0390200e+03	   3.0948900e+03	   5.7609267e+01	
   1.5023400e-02	   4.2653525e+03	   2.0277600e+03	   3.0779700e+03	   5.6883708e+01	
   1.5155400e-02	   4.2482741e+03	   2.0166600e+03	   3.0610300e+03	   5.6165856e+01	
   1.5288500e-02	   4.2316200e+03	   2.0057200e+03	   3.0445800e+03	   5.5461765e+01	
   1.5422800e-02	   4.2152391e+03	   1.9949200e+03	   3.0283400e+03	   5.4777615e+01	
   1.5558400e-02	   4.1990843e+03	   1.9842300e+03	   3.0116400e+03	   5.4113466e+01	
   1.5695100e-02	   4.1830708e+03	   1.9736600e+03	   2.9957200e+03	   5.3467283e+01	
